,gender,emotion,actor,path
486,male,sad,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-02-09.wav
487,male,sad,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-01-09.wav
488,male,happy,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-02-09.wav
489,male,calm,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-01-09.wav
490,male,sad,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-01-09.wav
491,male,angry,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-01-09.wav
492,male,angry,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-02-09.wav
493,male,calm,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-02-09.wav
494,male,happy,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-02-09.wav
495,male,neutral,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-02-09.wav
496,male,sad,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-01-09.wav
497,male,neutral,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-02-09.wav
498,male,happy,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-02-09.wav
499,male,neutral,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-01-09.wav
500,male,calm,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-02-09.wav
501,male,calm,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-01-09.wav
502,male,angry,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-01-09.wav
503,male,calm,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-01-09.wav
504,male,neutral,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-01-09.wav
505,male,calm,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-02-09.wav
506,male,sad,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav
507,male,sad,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-02-09.wav
508,male,happy,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-02-09.wav
509,male,happy,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-01-09.wav
510,male,happy,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-01-09.wav
511,male,happy,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-01-09.wav
512,male,fear,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-02-09.wav
513,male,fear,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-01-09.wav
514,male,disgust,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-01-09.wav
515,male,fear,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-01-09.wav
516,male,surprise,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-02-09.wav
517,male,disgust,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-01-09.wav
518,male,fear,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-02-09.wav
519,male,surprise,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-02-09.wav
520,male,disgust,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-02-09.wav
521,male,surprise,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-02-09.wav
522,male,surprise,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-02-09.wav
523,male,disgust,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-02-09.wav
524,male,disgust,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-01-09.wav
525,male,fear,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-02-09.wav
526,male,disgust,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-02-09.wav
527,male,surprise,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-01-09.wav
528,male,angry,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-01-09.wav
529,male,fear,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-02-09.wav
530,male,angry,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-02-09.wav
531,male,surprise,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-01-09.wav
532,male,fear,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-01-09.wav
533,male,angry,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-01-09.wav
534,male,disgust,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-01-09.wav
535,male,surprise,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-01-09.wav
536,male,surprise,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-01-09.wav
537,male,fear,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-01-09.wav
538,male,angry,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-02-09.wav
539,male,disgust,9,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-02-09.wav
540,female,sad,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav
541,female,happy,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-02-10.wav
542,female,happy,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-02-10.wav
543,female,happy,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-02-10.wav
544,female,neutral,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-01-10.wav
545,female,calm,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav
546,female,calm,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav
547,female,calm,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-02-10.wav
548,female,happy,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-01-10.wav
549,female,calm,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-02-10.wav
550,female,neutral,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-01-10.wav
551,female,calm,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-01-10.wav
552,female,calm,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-02-10.wav
553,female,neutral,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav
554,female,calm,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav
555,female,happy,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-01-10.wav
556,female,happy,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-01-10.wav
557,female,happy,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-02-10.wav
558,female,calm,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-01-10.wav
559,female,happy,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav
560,female,neutral,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-02-10.wav
561,female,fear,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav
562,female,surprise,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-02-10.wav
563,female,disgust,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-02-10.wav
564,female,fear,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-02-10.wav
565,female,surprise,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-02-10.wav
566,female,sad,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav
567,female,sad,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav
568,female,surprise,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav
569,female,sad,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav
570,female,disgust,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-02-10.wav
571,female,angry,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav
572,female,disgust,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav
573,female,angry,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-01-10.wav
574,female,angry,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav
575,female,disgust,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-01-10.wav
576,female,disgust,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-01-10.wav
577,female,angry,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav
578,female,surprise,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav
579,female,disgust,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-02-10.wav
580,female,angry,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav
581,female,fear,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-02-10.wav
582,female,fear,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-02-10.wav
583,female,surprise,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav
584,female,surprise,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-02-10.wav
585,female,surprise,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-01-10.wav
586,female,surprise,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav
587,female,sad,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-02-10.wav
588,female,angry,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-02-10.wav
589,female,fear,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-01-10.wav
590,female,fear,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-01-10.wav
591,female,fear,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-01-10.wav
592,female,disgust,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-01-10.wav
593,female,sad,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav
594,female,sad,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav
595,female,angry,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav
596,female,sad,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav
597,female,disgust,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-01-10.wav
598,female,fear,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-02-10.wav
599,female,angry,10,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav
600,male,calm,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-02-11.wav
601,male,neutral,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-02-11.wav
602,male,calm,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-01-11.wav
603,male,calm,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-01-11.wav
604,male,neutral,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-01-11.wav
605,male,neutral,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-01-11.wav
606,male,neutral,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-02-11.wav
607,male,calm,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-02-11.wav
608,male,angry,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
609,male,sad,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-02-11.wav
610,male,disgust,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-01-11.wav
611,male,calm,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-02-11.wav
612,male,surprise,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
613,male,surprise,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-01-11.wav
614,male,sad,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-01-11.wav
615,male,fear,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav
616,male,calm,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-02-11.wav
617,male,disgust,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav
618,male,sad,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-02-11.wav
619,male,fear,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-01-11.wav
620,male,disgust,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav
621,male,angry,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav
622,male,angry,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-01-11.wav
623,male,surprise,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav
624,male,angry,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
625,male,happy,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-02-11.wav
626,male,fear,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-02-11.wav
627,male,fear,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav
628,male,calm,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-01-11.wav
629,male,surprise,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav
630,male,happy,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
631,male,disgust,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-02-11.wav
632,male,happy,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-01-11.wav
633,male,angry,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav
634,male,happy,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav
635,male,sad,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav
636,male,disgust,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-01-11.wav
637,male,sad,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-01-11.wav
638,male,sad,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-01-11.wav
639,male,happy,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
640,male,surprise,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav
641,male,surprise,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav
642,male,fear,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-01-11.wav
643,male,disgust,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-01-11.wav
644,male,angry,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav
645,male,angry,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav
646,male,happy,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-01-11.wav
647,male,happy,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-01-11.wav
648,male,happy,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-02-11.wav
649,male,fear,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-01-11.wav
650,male,sad,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav
651,male,angry,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav
652,male,fear,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-02-11.wav
653,male,disgust,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-02-11.wav
654,male,surprise,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-01-11.wav
655,male,fear,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-01-11.wav
656,male,disgust,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav
657,male,surprise,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav
658,male,calm,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-01-11.wav
659,male,sad,11,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-01-11.wav
660,female,neutral,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-02-12.wav
661,female,neutral,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-01-12.wav
662,female,fear,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
663,female,angry,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
664,female,angry,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
665,female,surprise,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
666,female,angry,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
667,female,sad,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
668,female,neutral,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-02-12.wav
669,female,sad,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
670,female,neutral,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-01-12.wav
671,female,disgust,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
672,female,calm,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav
673,female,sad,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
674,female,calm,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-02-12.wav
675,female,happy,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
676,female,angry,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
677,female,disgust,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
678,female,calm,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-01-12.wav
679,female,happy,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
680,female,calm,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-02-12.wav
681,female,sad,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
682,female,fear,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
683,female,angry,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
684,female,surprise,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
685,female,fear,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-01-12.wav
686,female,happy,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
687,female,angry,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
688,female,sad,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
689,female,fear,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
690,female,happy,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
691,female,happy,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
692,female,fear,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-02-12.wav
693,female,disgust,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-01-12.wav
694,female,happy,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
695,female,fear,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
696,female,angry,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
697,female,happy,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
698,female,angry,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
699,female,disgust,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
700,female,sad,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
701,female,calm,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-02-12.wav
702,female,disgust,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
703,female,calm,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-01-12.wav
704,female,surprise,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
705,female,disgust,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
706,female,disgust,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
707,female,happy,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
708,female,calm,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-01-12.wav
709,female,sad,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
710,female,disgust,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
711,female,calm,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-01-12.wav
712,female,sad,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
713,female,fear,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
714,female,fear,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
715,female,surprise,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
716,female,surprise,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
717,female,surprise,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
718,female,surprise,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
719,female,surprise,12,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
720,male,calm,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
721,male,calm,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
722,male,happy,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
723,male,fear,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
724,male,angry,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
725,male,sad,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
726,male,surprise,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
727,male,sad,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
728,male,disgust,13,/content/drive/MyDrive/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
