file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,emotion
data\AudioData\DC\h10.wav,0 days,0 days 00:00:03.312358277,33.843678,0.10147116,32.58892,34.645573,36.744358,4.1554375,116.68421,141.34741,42.976192,18.287895,2.3140438,0.85267603,0.100250065,1.9280484,4.472197,4.371947,42.435097,29.916943,42.258373,19.016142,2.8021944,1.0948611,31.031404,0.48659185,5.79931,2.670547,-0.25296223,-60.19575,-4.4216485,-3.79858,0.029135594,1.5586941,1.1773646,1.001503,8.085591,0.5053011,4.9787154,2.3548195,26.332363,0.3257168,540.62396,0.34354544,1360.0806,0.20635527,-67.822136,-1.3773637,1480.7185,0.16302226,1104.1239,0.33752778,-72.40079,-1.1627294,2534.9138,0.10808556,793.081,0.4400773,-78.28573,-1.0228144,-18.132076,-0.36897933,29.326366,0.29217553,0.022240272,1.8852476,-0.034832586,-0.41801956,4.054306,0.73305374,37.10154,0.30912018,-0.3392919,-42.81964,-6.3413653,-2.3260822,-11.802864,-1.272782,-35.01851,48.78202,-0.10426246,-0.010917969,0.12775165,3.030303,1.2307693,0.5525,0.35350916,0.235,0.19551213,-10.17826,happiness
data\AudioData\DC\h11.wav,0 days,0 days 00:00:05.974829932,32.324993,0.10976587,29.592407,32.839325,35.036972,5.444565,327.79602,505.49902,31.933336,16.904562,1.4640886,0.8544887,0.18395786,1.135562,2.582429,2.398471,23.7185,8.351836,19.883028,10.607288,1.6623493,1.0620531,33.18877,0.43289828,11.140374,1.2524227,12.355219,1.0833995,4.975268,2.74494,0.024979535,1.8035274,1.2490968,0.77100086,8.945855,0.29990774,5.460829,1.9318339,28.324594,0.39465722,499.58633,0.36061454,1257.5582,0.14383014,-61.15668,-1.4621898,1539.2714,0.17583354,1013.36273,0.34933355,-73.087494,-1.0764227,2588.6753,0.12711784,842.82324,0.624948,-76.30452,-1.0023553,-23.87801,-0.30433628,31.06518,0.2807106,-0.014907177,-2.9967628,-0.033283625,-0.40970173,2.2972875,0.75399977,38.50798,0.33332136,9.672091,1.5956303,11.3241825,1.3192364,1.5321344,9.31471,-38.46271,51.650402,-0.12042134,-0.009597112,0.13862331,3.6912751,1.5228426,0.4611111,0.30145735,0.19375,0.17420803,-14.111397,happiness
data\AudioData\DC\h12.wav,0 days,0 days 00:00:05.660385488,32.85965,0.13039647,29.088415,33.29434,36.637074,7.5486584,128.22318,129.88371,88.56695,77.84606,1.4026291,0.8745398,0.1765185,1.1315364,2.4858527,2.3093343,26.549738,13.4971075,22.865849,11.660591,1.7591145,1.1210783,31.344147,0.5151146,10.552505,1.3472868,18.010633,0.8119284,11.400551,0.8884528,0.027701564,1.4930015,1.2191709,0.8604259,8.86603,0.33590737,10.379041,1.0572363,28.005661,0.35497165,540.4665,0.33507663,1291.9984,0.17253561,-72.143875,-1.2214322,1640.3077,0.12721646,951.95935,0.36848164,-81.345665,-0.96796817,2626.0276,0.09469688,943.1641,0.38454458,-84.38171,-0.9095473,-23.466032,-0.3685226,30.963997,0.34997782,-0.025412971,-1.6843089,-0.03209985,-0.43661767,2.492876,0.80331904,38.367863,0.3259016,8.2909975,1.8160154,17.253607,0.9292882,9.287426,1.1779197,-35.278217,46.940456,-0.115246534,-0.009411185,0.23750542,3.539823,1.9642857,0.3390909,0.26026052,0.14818181,0.13616955,-14.473483,happiness
data\AudioData\DC\h13.wav,0 days,0 days 00:00:02.767301587,36.760284,0.21477145,32.08769,35.84432,38.822502,6.7348137,194.35284,125.16507,25.539305,8.6341,1.3723139,0.95295376,0.15299281,0.81241256,2.467912,2.3149192,23.807617,14.389465,21.937035,8.6278715,1.5998194,1.2049421,27.119377,0.67485976,9.658862,1.270246,16.061434,0.9482615,12.258251,1.1717099,0.051107943,1.766209,1.4450442,0.89363706,9.266977,0.38033122,9.673454,1.2297995,23.528898,0.49390718,609.487,0.37554908,1182.2753,0.21800067,-85.43374,-1.0788358,1711.0677,0.15772799,850.9224,0.38169453,-83.647575,-1.0029559,2714.9949,0.13689615,847.9609,0.4918017,-85.292206,-0.95696783,-20.715107,-0.373381,27.908133,0.32649097,-0.03124103,-1.7163838,-0.028855033,-0.60401326,2.4420452,0.7989922,31.43401,0.65828055,7.8228464,1.8515339,16.144854,1.1457567,11.440966,1.4548451,-38.266373,51.829453,-0.12339683,-0.007336931,0.13335331,2.909091,2.222222,0.28333333,0.21676922,0.17,0.16661333,-14.087615,happiness
data\AudioData\DC\h14.wav,0 days,0 days 00:00:05.408798186,33.709583,0.13166673,30.198368,33.909767,36.794426,6.596058,264.65494,607.01184,77.199394,50.780933,1.4583393,0.84649205,0.16395764,1.2476587,2.4205403,2.2565827,23.620924,11.716386,22.319677,10.62991,1.9090152,1.1499621,32.22234,0.46981266,12.660649,0.9530541,19.186083,0.85807115,10.396707,1.0718113,0.03164778,1.8863763,1.3206363,0.96663225,9.183684,0.32013252,11.332233,1.0774384,29.050941,0.4375245,559.5561,0.36050865,1247.5479,0.1918004,-66.95569,-1.2536942,1669.1173,0.13915147,901.2699,0.3607345,-73.41101,-1.0170201,2693.5107,0.10446771,881.7909,0.41297352,-77.308205,-0.9358182,-24.026672,-0.34410834,32.0344,0.31579942,-0.025536736,-1.7710819,-0.03277212,-0.37519714,2.569529,0.8768542,37.231846,0.3666205,11.062395,1.154216,19.296265,0.95416915,9.015388,1.3973577,-38.08838,51.32812,-0.12040601,-0.010264116,0.20464073,3.5250466,1.8726593,0.38099998,0.25093624,0.16125,0.14598267,-13.612942,happiness
data\AudioData\DC\h15.wav,0 days,0 days 00:00:05.849047619,34.976295,0.16563936,31.047646,35.12717,38.846645,7.799,246.18817,252.81534,62.31537,31.51262,1.3029453,0.92785877,0.15129814,0.9721663,2.2675118,2.1162138,33.56864,17.381222,25.056347,14.36891,1.8746694,1.1606976,31.330967,0.52065206,12.672465,1.0709767,17.269014,0.8856867,7.299399,1.7710462,0.050847255,1.5977993,1.3099031,0.751743,8.686869,0.4517154,12.122537,0.90442765,26.98724,0.49295574,571.98944,0.3335891,1265.9308,0.19385336,-63.28593,-1.3145585,1654.535,0.15069725,907.3683,0.37417522,-68.129196,-1.0517118,2689.7976,0.10198184,802.03046,0.40335464,-71.05763,-0.98659444,-23.731434,-0.3591815,32.83161,0.3138217,-0.009620892,-4.9955816,-0.03056793,-0.42402503,2.4434884,0.9064932,34.688847,0.45240375,11.62801,1.2366879,17.421576,0.98381585,5.4324465,2.578953,-36.60607,49.7303,-0.11114189,-0.01066262,0.11269306,3.7735848,1.5570935,0.4822222,0.45662475,0.17428571,0.19100165,-13.773917,happiness
data\AudioData\DC\n01.wav,0 days,0 days 00:00:03.773582766,25.925446,0.11213293,23.854044,25.482012,28.531599,4.677555,276.23758,221.8969,77.937325,112.94435,0.6054495,0.7563394,0.15389208,0.53601307,0.8980682,0.7441761,8.93061,5.796744,9.060273,6.2203236,0.46964827,1.002996,33.432785,0.5471021,13.889612,0.7515225,22.30435,0.70756596,9.463773,1.4921885,0.022814613,1.1845068,1.4538807,0.8741313,7.01453,0.26302823,2.479776,4.341466,30.950935,0.36016136,533.0737,0.40174282,1210.2789,0.1846637,-78.595055,-1.1851077,1639.9485,0.16398768,1059.589,0.39849794,-92.674706,-0.877776,2641.5984,0.118110806,967.3435,0.40580946,-95.48214,-0.82963616,-28.95474,-0.27746406,36.6207,0.26943663,-0.052798353,-0.7053971,-0.038956728,-0.48237404,0.6979993,0.66070956,42.696053,0.32228905,13.715163,0.8995037,23.442865,0.7768155,7.60248,2.2505,-36.87809,49.905315,-0.12846233,-0.009078893,0.1024827,3.7234042,1.8867925,0.3228571,0.17523162,0.1625,0.16299923,-23.747383,neutral
data\AudioData\DC\n02.wav,0 days,0 days 00:00:03.773582766,25.409216,0.09631455,23.873055,25.137453,26.855268,2.982214,178.0527,184.72968,25.528406,13.706184,0.58229274,0.80003977,0.15035985,0.41636825,1.0447999,0.89444005,8.682024,5.703444,7.0168114,3.0937672,0.4008253,1.1865284,34.75496,0.44949844,8.901697,1.4810785,16.489902,0.96529907,11.532755,0.90140676,0.04532278,1.8242759,1.4529501,0.9556152,6.5670033,0.46638688,2.0543828,3.0044212,27.376312,0.42695227,512.0204,0.35908306,1200.4807,0.16210707,-89.05309,-1.0656416,1579.0507,0.14656837,1034.1039,0.31620654,-98.93208,-0.870795,2591.4226,0.10291862,945.6554,0.33341846,-101.68679,-0.8243059,-25.308159,-0.3519553,36.009113,0.29180348,-0.061024062,-0.5676157,-0.03300736,-0.39902115,0.64753354,0.76046085,45.548813,0.23988292,4.5677404,3.3904557,14.303227,1.4133422,11.187939,1.089236,-39.7073,52.475582,-0.13110417,-0.00895728,0.08529413,3.1914895,1.6172508,0.345,0.3521718,0.21571428,0.20831688,-24.602098,neutral
data\AudioData\DC\n03.wav,0 days,0 days 00:00:02.054512472,27.14271,0.115751505,23.336975,27.570345,29.762497,6.425522,107.105736,120.1647,25.39225,23.954493,0.5548553,0.976885,0.14556691,0.15071775,1.0907232,0.9451562,7.180059,5.937778,13.307376,7.166754,0.44207266,1.32829,33.46896,0.42625898,11.743002,0.9377401,17.796104,0.742657,12.516797,0.8591935,0.032180555,1.6594636,1.246825,0.93224645,7.0193796,0.2921171,6.468148,1.3650362,33.11316,0.33134377,492.52176,0.34713283,1167.9102,0.11565109,-110.13693,-0.8796,1620.8622,0.14516844,952.3265,0.3313042,-120.90814,-0.707287,2643.168,0.104419634,971.98895,0.42766267,-122.964806,-0.67572266,-26.701578,-0.35055077,35.033543,0.2847003,-0.04883962,-0.6517019,-0.038243763,-0.4598736,0.92227685,0.626805,46.757797,0.23243587,8.146492,1.8902674,18.795086,1.0223174,10.552152,1.4368609,-42.715656,57.143158,-0.13365364,-0.007981264,0.04647484,2.4509804,1.0050251,0.45,0.21,0.34666666,0.2107658,-23.152487,neutral
data\AudioData\DC\n04.wav,0 days,0 days 00:00:03.605873016,25.495989,0.10937799,23.153692,25.217196,27.751183,4.5974903,242.38431,239.81842,39.305473,13.805774,0.55588627,0.892473,0.14887087,0.340386,0.9399204,0.79104954,10.422622,9.652905,8.129014,4.469175,0.41351402,1.1507246,30.91245,0.5701123,15.017553,0.8935531,17.839624,0.6145289,9.573535,1.2031417,0.03454179,1.4841204,1.5739151,0.84326655,6.902853,0.36662924,2.6251044,2.3489614,29.8442,0.36559442,564.73975,0.45885646,1280.6793,0.18200554,-87.259056,-1.056459,1616.7797,0.1929967,1104.6005,0.25526783,-97.99067,-0.8432463,2662.6333,0.12080859,932.6028,0.46839735,-100.278496,-0.80296075,-30.016356,-0.2775311,38.751736,0.27593192,-0.0621038,-0.67622524,-0.032282807,-0.5646982,0.65844756,0.7430169,40.861187,0.35113695,13.172989,1.1235197,17.842695,0.71876425,8.914119,1.5045178,-37.49809,49.993176,-0.13136214,-0.009332894,0.07081927,2.7855153,1.9774011,0.29142857,0.2176779,0.16875,0.17186022,-23.692493,neutral
data\AudioData\DC\n05.wav,0 days,0 days 00:00:02.830181406,26.632463,0.21847783,23.271412,26.235817,28.094099,4.822687,453.5379,324.17413,61.983402,55.636814,0.57162815,0.85830164,0.14725024,0.4463212,0.8854133,0.73816305,8.355562,5.729412,7.5139465,4.527781,0.4256601,1.1671208,28.949463,0.66746897,15.025656,0.65084577,18.43931,0.8385243,8.894457,1.4135,0.021401111,1.0363588,1.3391068,0.71705496,7.255169,0.3451841,2.5126047,3.4948967,32.36244,0.42778608,532.35297,0.37089673,1293.5736,0.16528001,-97.87611,-0.964596,1615.8641,0.16517097,1034.9258,0.32678798,-106.44062,-0.79562056,2660.2014,0.11477138,1068.8885,0.59568095,-110.40417,-0.7314652,-28.567198,-0.29293698,37.747807,0.23484446,-0.06770916,-0.56539404,-0.035937574,-0.47458932,0.74427766,0.6690816,40.512257,0.42521024,14.459567,0.83886206,17.824568,1.1245401,6.0909996,2.560254,-37.37425,49.83552,-0.13085605,-0.009085611,0.07148958,3.1914895,2.166065,0.23833333,0.14780805,0.17285715,0.14596616,-23.530565,neutral
data\AudioData\DC\n06.wav,0 days,0 days 00:00:04.130725624,27.120258,0.12075983,24.193893,27.250038,29.52771,5.3338165,258.4558,290.30887,46.559612,46.795116,0.566852,0.8869711,0.16479588,0.32749397,1.0775976,0.91280174,11.246372,5.6402216,10.139821,7.255985,0.4772995,1.2016097,30.719215,0.56201744,9.740384,1.1926186,17.72483,0.83705205,10.243244,0.92860156,0.030453404,1.0365403,1.6896666,0.84354246,6.844209,0.33411726,4.133224,1.9188457,27.238047,0.3635772,538.4604,0.40761942,1261.9666,0.14091465,-108.36349,-0.85121423,1578.4438,0.1846716,1048.4856,0.26188463,-114.90275,-0.74114317,2591.1113,0.11639382,1054.8947,0.5172718,-117.88686,-0.6952014,-26.344578,-0.32454884,36.41886,0.28760839,-0.06271959,-0.6294217,-0.033892266,-0.4628822,0.8607561,0.6962569,42.864742,0.32603994,5.6838417,2.4541614,15.485431,1.2802538,8.013347,1.4530437,-37.365177,50.072243,-0.1255784,-0.011115867,0.12880312,3.8834953,2.9484031,0.15333332,0.10554094,0.16416666,0.13720168,-23.89675,neutral
data\AudioData\DC\n07.wav,0 days,0 days 00:00:04.051768707,25.581203,0.10852236,23.417961,25.015635,28.00858,4.590618,111.32283,142.70583,37.078487,24.161575,0.7277725,0.8331418,0.14936857,0.63453907,1.2431862,1.0938177,6.983902,4.6118507,8.22933,5.2576957,0.5130223,1.1946162,35.184986,0.48983428,9.925172,1.4376663,19.0271,0.92330533,8.753633,1.2889715,0.037476737,2.0245574,1.2495592,0.8497583,6.865115,0.26006177,3.1555698,2.4057271,24.420412,0.4750904,488.03333,0.37467617,1204.3391,0.175539,-73.47968,-1.2717493,1536.6356,0.17197,958.7167,0.31228107,-84.39325,-1.0061136,2570.9583,0.1011505,893.71405,0.4492558,-86.790985,-0.9543388,-24.68858,-0.32649252,33.618717,0.27633852,-0.05143184,-0.72478896,-0.035154644,-0.45181465,0.7616272,0.8354003,44.052296,0.29740608,6.516104,2.5290337,19.011585,1.1060351,7.065333,1.8350612,-39.73969,53.087444,-0.13311924,-0.007634813,0.07244048,2.227723,1.0025063,0.6375,0.3264487,0.26999998,0.19057807,-22.507835,neutral
data\AudioData\DC\n08.wav,0 days,0 days 00:00:03.499274376,26.436398,0.119749725,23.796598,26.74375,29.103424,5.3068256,233.03023,226.00829,22.163834,11.11873,0.60783345,0.9610571,0.15025145,0.3350219,1.0330677,0.88281626,13.873301,11.328932,7.4193435,3.188162,0.49507743,1.2991222,31.867756,0.544478,11.647336,1.0168989,20.669523,0.7407508,11.934463,0.8799114,0.02101931,1.0914397,1.327604,0.8444802,7.1881676,0.3516798,3.9198062,2.1657462,33.093586,0.42709288,571.2575,0.42777044,1241.8595,0.15389292,-95.684875,-0.9754882,1709.5814,0.16926089,1006.43744,0.2758058,-105.8065,-0.7917931,2765.4678,0.13399756,1134.2323,0.4877685,-108.74993,-0.7485829,-28.20317,-0.34089807,36.85487,0.32725388,-0.062368754,-0.66998106,-0.034243427,-0.56209254,0.83840984,0.84223735,43.293575,0.28810328,9.656092,1.5795618,20.538057,0.91077286,11.547468,1.1463053,-37.95344,51.17047,-0.1267294,-0.008962807,0.09895566,2.8735633,2.0408165,0.25857142,0.20917718,0.18374999,0.17262223,-23.238514,neutral
data\AudioData\DC\n09.wav,0 days,0 days 00:00:03.788684807,27.553482,0.2076363,24.293446,27.040367,29.235569,4.9421234,679.3152,885.7555,102.797104,99.98362,0.6569738,0.85434705,0.15062831,0.5321191,1.0521156,0.90148723,10.998449,6.3491025,13.716488,7.9696736,0.54319835,1.0598329,33.575104,0.5260295,10.962857,1.087031,19.458261,0.9419021,10.364421,1.0273584,0.034005065,1.4278619,1.3929598,0.7135693,6.776689,0.404422,4.407626,1.770043,28.18006,0.42253724,516.818,0.41030964,1243.5128,0.17850953,-82.42702,-1.1245095,1574.5428,0.16208617,1050.5779,0.41938227,-91.86613,-0.90417933,2596.272,0.10561583,919.1932,0.3855316,-94.48427,-0.85674393,-26.192738,-0.30880034,35.321693,0.273356,-0.05887107,-0.59250385,-0.031623878,-0.44223818,0.8167423,0.6849268,41.74242,0.36811543,9.124211,1.5687467,19.487144,1.1418846,8.759164,1.4268026,-37.908897,51.108524,-0.12437972,-0.009653674,0.13037866,3.9787798,2.419355,0.24333334,0.18607046,0.13399999,0.16329114,-23.085405,neutral
data\AudioData\DC\n10.wav,0 days,0 days 00:00:04.183333333,26.601753,0.10312788,24.210112,26.16539,29.113787,4.903675,69.962906,91.407425,22.215597,17.027746,0.60715854,0.80540013,0.14995626,0.427498,1.0920326,0.9420763,10.165468,5.2696805,9.494972,5.2297897,0.48854816,1.070179,32.138668,0.54588556,16.407328,0.6380778,20.990414,0.6145537,9.42297,1.2604437,0.02165048,0.8983718,1.2836266,0.8789341,7.4465656,0.312504,7.139132,1.2332253,34.777218,0.38009366,508.71762,0.39406165,1232.4241,0.14699057,-90.01488,-1.0485733,1654.4288,0.16546334,982.90076,0.347455,-100.85779,-0.83436096,2702.3875,0.119784646,1005.8749,0.44740966,-103.930084,-0.78453255,-30.020569,-0.2584761,37.019657,0.27312687,-0.054658122,-0.6560507,-0.038505692,-0.4756033,0.8093097,0.60149705,43.763325,0.25368807,15.360888,0.72070515,23.845694,0.6684114,9.7488365,1.3994198,-37.663887,49.71609,-0.13002358,-0.009325532,0.06905474,3.8369303,1.4563107,0.385,0.15063752,0.24,0.19835033,-22.328192,neutral
data\AudioData\DC\n11.wav,0 days,0 days 00:00:06.156598639,26.00682,0.08301747,24.110592,25.918879,27.88617,3.7755775,171.9853,198.93861,38.131092,16.599943,0.59215045,0.84605336,0.17003457,0.4384744,0.94961154,0.77957696,8.897231,4.4362926,9.2494545,5.7882514,0.4550153,1.1600175,30.597702,0.59806365,13.834688,0.94014156,22.435713,0.7119915,9.533954,1.0924983,0.023956079,0.89819676,1.5460367,0.9045111,6.866268,0.30881757,3.8553655,1.8234726,29.754894,0.39657432,529.18585,0.4119221,1238.8118,0.17703561,-90.73968,-1.030065,1633.5701,0.15251546,1041.1107,0.34046626,-101.17551,-0.8226265,2669.457,0.10321855,974.8335,0.39281377,-103.18582,-0.78947467,-28.482212,-0.31171134,36.99875,0.29215574,-0.06374042,-0.53710157,-0.034197435,-0.43527168,0.7335467,0.7490236,41.855736,0.306075,11.804556,1.2689117,23.04244,0.8145309,8.80281,1.3534775,-36.42308,48.26526,-0.13040832,-0.008821377,0.09048769,3.583062,2.1346471,0.25846153,0.2324732,0.20333333,0.19262801,-23.602707,neutral
data\AudioData\DC\n12.wav,0 days,0 days 00:00:02.973061224,26.884106,0.19045953,24.292952,25.820246,28.299885,4.006933,92.610954,35.692978,6.304577,92.0782,0.6468067,0.8258703,0.15276416,0.5345913,1.0027025,0.84993833,9.187372,4.727103,9.778612,3.8410163,0.5205401,1.1191492,34.5108,0.46480992,14.372256,0.8211126,20.540585,0.8624825,8.531949,1.4369427,0.04496434,1.5073938,1.3588356,0.91333854,6.979079,0.41726446,5.2610207,1.5766362,29.986662,0.4542725,492.55884,0.32479173,1277.4458,0.35141626,-77.853455,-1.1856213,1603.9788,0.15046275,962.8932,0.3473066,-89.337166,-0.91850585,2657.2617,0.08613197,924.65125,0.43280804,-92.434235,-0.8624322,-27.340508,-0.25816923,35.998314,0.24556161,-0.05573476,-0.608914,-0.038235784,-0.4339523,0.7777971,0.74807924,42.522835,0.3115335,12.874708,1.0766562,22.538946,0.96640205,6.9468017,2.0964487,-39.98776,52.926075,-0.12398226,-0.009604584,0.09352705,3.716216,1.7182132,0.362,0.4169125,0.16499999,0.17423643,-22.350811,neutral
data\AudioData\DC\n13.wav,0 days,0 days 00:00:02.788888889,27.48627,0.23463656,23.860949,26.258074,29.287361,5.4264126,1114.7653,1384.4949,53.99119,11.393588,0.6442597,0.828264,0.14934126,0.4776851,1.2066239,1.0572827,9.858267,5.7203956,11.717185,6.01927,0.5109548,1.1249356,32.839256,0.592567,13.01368,0.94412124,15.123744,0.8000567,9.146743,1.1848762,0.024393834,1.1487373,1.5347602,0.80357295,7.7193937,0.36290893,3.9924445,2.0942035,30.28757,0.5857801,556.94006,0.43273166,1275.4893,0.17828576,-87.229645,-1.0748125,1597.722,0.1964447,1077.7385,0.30344388,-95.27954,-0.8831481,2648.2356,0.12832907,913.1,0.35915583,-99.95549,-0.8042362,-27.895073,-0.3118855,38.413357,0.28454113,-0.05840111,-0.7616492,-0.034432355,-0.5287442,0.8290502,0.69803977,43.533947,0.37789658,10.497183,1.365992,13.141129,1.1282207,7.6298904,1.6484151,-38.403156,51.642338,-0.13365242,-0.008191262,0.06994621,3.2490976,1.8382353,0.31599998,0.188,0.204,0.16644518,-22.39415,neutral
data\AudioData\DC\n14.wav,0 days,0 days 00:00:05.025260771,26.58524,0.1000472,24.225641,26.977583,28.772,4.546358,195.92775,201.40938,52.798717,59.62612,0.5522659,0.7864163,0.15048416,0.46439075,0.84138083,0.6908967,9.378909,4.920591,8.864597,4.013693,0.49303126,1.1331333,27.11256,0.72124195,16.083143,0.70606863,22.66071,0.64057153,9.8695,1.053559,0.04220877,1.1619914,1.5381156,0.9065462,6.5534325,0.3555027,3.7520502,2.0575514,32.12167,0.36688647,549.00037,0.43490103,1213.7098,0.14595978,-100.799965,-0.91134524,1655.162,0.16390501,988.6477,0.35213938,-110.95831,-0.73795503,2678.2505,0.11312634,908.8714,0.39312744,-112.928795,-0.7085192,-28.514029,-0.2769856,37.045464,0.2723301,-0.06555075,-0.5980425,-0.033445984,-0.5006037,0.84371835,0.6747767,39.094975,0.40141255,13.648603,0.9235166,24.585947,0.71470094,8.942622,1.3489841,-35.76501,47.828793,-0.12890592,-0.008592168,0.11562303,3.5928144,2.6209676,0.19076923,0.09809426,0.15785713,0.15067366,-23.88369,neutral
data\AudioData\DC\n15.wav,0 days,0 days 00:00:05.156825397,26.160791,0.10394936,23.780926,25.687418,28.59218,4.8112545,301.54465,230.01248,30.428993,26.784271,0.65271366,0.8778784,0.15069424,0.43912792,1.1230028,0.9723085,12.901381,8.162827,8.448517,4.5903325,0.544086,1.2197125,33.467003,0.49366885,12.498872,0.8453215,18.784426,0.7574693,10.763185,1.0369004,0.02923347,1.5240295,1.5773802,0.8555283,6.867309,0.33552456,5.13305,2.1179318,29.266685,0.3605769,509.23184,0.40197566,1229.2379,0.14872882,-83.06245,-1.1244363,1586.4954,0.16908891,1040.6138,0.28362894,-94.510506,-0.88408,2603.724,0.105003394,956.27655,0.45336437,-97.20458,-0.8350137,-27.825594,-0.28257912,36.219578,0.27360606,-0.057233315,-0.67085,-0.03642023,-0.47288957,0.8466116,0.82893467,42.792545,0.30204186,10.226799,1.2019789,18.648151,0.95172364,9.50521,1.4117866,-39.019722,51.72331,-0.12701377,-0.009004774,0.096215986,3.307393,2.1611004,0.2690909,0.102819756,0.15833333,0.15437149,-22.614182,neutral
data\AudioData\DC\n16.wav,0 days,0 days 00:00:03.815510204,25.705568,0.12049319,23.26986,25.9681,28.193226,4.9233665,194.18332,156.40657,31.447218,16.449114,0.64103025,0.75118273,0.15384483,0.54067945,1.0418143,0.8879695,9.341546,5.2982316,8.088624,4.1041074,0.48984188,0.9493017,33.655632,0.547667,14.6356,0.7001246,22.76518,0.6693859,9.3987665,1.4936315,0.039293393,2.399772,1.5879942,0.8282489,7.4192977,0.39284325,1.5733275,6.7165804,29.543335,0.48881397,554.13745,0.43597367,1238.106,0.17966507,-69.62022,-1.290747,1645.3687,0.1789656,1029.5764,0.3437562,-83.79353,-0.9476728,2689.2117,0.1250244,945.46375,0.40264353,-86.424255,-0.89680356,-29.71988,-0.27651516,37.02653,0.2881308,-0.054928817,-0.724527,-0.036640752,-0.5418495,0.68150735,0.65850246,42.55243,0.3035757,14.244472,0.82623047,23.46482,0.72935396,8.475455,1.9618431,-35.777412,48.74303,-0.12853904,-0.008460238,0.11077525,3.9473684,1.6,0.41166666,0.15388486,0.16428572,0.13145961,-23.155098,neutral
